id,breed
4435,italian greyhound
23006,schipperke
17626,irish water spaniel
16547,miniature poodle
1606,mexican hairless
7041,appenzeller
2462,black-and-tan coonhound
15317,collie
22578,saint bernard
9120,cardigan
23535,afghan hound
15194,boxer
9926,rottweiler
14311,clumber
17663,irish water spaniel
9935,rottweiler
19819,english foxhound
15223,collie
13019,eskimo dog
21848,brittany spaniel
16079,greater swiss mountain dog
6931,weimaraner
1857,staffordshire bullterrier
6395,bull mastiff
16876,airedale
12467,saluki
7447,chihuahua
4466,italian greyhound
10133,norwegian elkhound
11634,pekinese
376,bouvier des flandres
17009,wire-haired fox terrier
22866,kuvasz
5256,great dane
22261,affenpinscher
18194,dandie dinmont
17522,irish water spaniel
1593,mexican hairless
23359,pembroke
3543,bernese mountain dog
5181,great dane
7047,appenzeller
1083,kelpie
13755,english setter
16301,american staffordshire terrier
7941,german short-haired pointer
1084,kelpie
10628,pug
172,english springer
21984,brittany spaniel
3111,soft-coated wheaten terrier
16399,miniature poodle
21949,brittany spaniel
1285,bluetick
9367,cocker spaniel
16441,miniature poodle
17771,irish setter
11459,malamute
4169,lhasa
5900,sealyham terrier
19711,english foxhound
10643,pug
21494,newfoundland
20012,norfolk terrier
10354,french bulldog
11340,malamute
17657,irish water spaniel
2443,black-and-tan coonhound
17922,welsh springer spaniel
22235,affenpinscher
21065,bloodhound
21777,dhole
597,west highland white terrier
83,english springer
15334,collie
7614,norwich terrier
22331,affenpinscher
247,bouvier des flandres
10135,norwegian elkhound
14098,silky terrier
4891,sussex spaniel
5970,sealyham terrier
21178,bloodhound
13136,chesapeake bay retriever
3693,miniature pinscher
19022,golden retriever
23285,pembroke
9586,scottish deerhound
13086,chesapeake bay retriever
18709,brabancon griffon
22993,schipperke
7175,appenzeller
1206,bluetick
3030,irish terrier
6258,bull mastiff
5788,redbone
627,west highland white terrier
6959,weimaraner
2976,irish terrier
10823,komondor
3853,miniature pinscher
16051,greater swiss mountain dog
373,bouvier des flandres
21974,brittany spaniel
15462,great pyrenees
2047,tibetan terrier
3598,bernese mountain dog
660,west highland white terrier
4314,italian greyhound
22583,saint bernard
11058,labrador retriever
13360,samoyed
23014,schipperke
6369,bull mastiff
8907,walker hound
1933,staffordshire bullterrier
20652,kerry blue terrier
8933,cardigan
5897,sealyham terrier
19790,english foxhound
10507,pug
16219,american staffordshire terrier
14377,clumber
4949,sussex spaniel
4375,italian greyhound
13663,english setter
11657,pekinese
15306,collie
3123,soft-coated wheaten terrier
12965,eskimo dog
21430,newfoundland
14372,clumber
14459,old english sheepdog
17060,wire-haired fox terrier
144,english springer
12952,eskimo dog
905,standard poodle
19093,curly-coated retriever
16073,greater swiss mountain dog
3735,miniature pinscher
20031,norfolk terrier
307,bouvier des flandres
20029,norfolk terrier
17523,irish water spaniel
5365,groenendael
4625,dingo
5920,sealyham terrier
6884,weimaraner
4099,lhasa
22721,otterhound
16737,pomeranian
14037,silky terrier
8379,bedlington terrier
20249,australian terrier
14411,old english sheepdog
5578,toy terrier
20166,rhodesian ridgeback
10096,rottweiler
6669,beagle
1931,staffordshire bullterrier
6916,weimaraner
16707,pomeranian
5334,groenendael
6043,sealyham terrier
18022,welsh springer spaniel
23558,afghan hound
8893,walker hound
10571,pug
12292,saluki
6699,beagle
17314,borzoi
6161,doberman
11547,pekinese
17077,wire-haired fox terrier
22997,schipperke
10986,labrador retriever
968,kelpie
4977,sussex spaniel
20800,kerry blue terrier
305,bouvier des flandres
502,flat-coated retriever
7179,appenzeller
22577,saint bernard
18619,miniature schnauzer
19800,english foxhound
14402,clumber
11269,standard schnauzer
15332,collie
20377,australian terrier
2386,black-and-tan coonhound
9554,scottish deerhound
8356,yorkshire terrier
21072,bloodhound
16049,greater swiss mountain dog
14948,boxer
11424,malamute
1929,staffordshire bullterrier
21558,newfoundland
15320,collie
217,bouvier des flandres
223,bouvier des flandres
18213,dandie dinmont
12230,shih-tzu
21429,newfoundland
2114,tibetan terrier
2003,tibetan terrier
14040,silky terrier
6640,basenji
18239,dandie dinmont
9877,scotch terrier
5218,great dane
4008,japanese spaniel
18907,golden retriever
1696,mexican hairless
16959,wire-haired fox terrier
2372,black-and-tan coonhound
3691,miniature pinscher
21196,bloodhound
4766,entlebucher
2716,briard
21398,gordon setter
7905,german short-haired pointer
3500,bernese mountain dog
4481,dingo
10057,rottweiler
11817,irish wolfhound
1988,tibetan terrier
23492,afghan hound
4409,italian greyhound
11007,labrador retriever
9572,scottish deerhound
20504,maltese dog
1684,mexican hairless
21828,brittany spaniel
9138,blenheim spaniel
12157,shih-tzu
2952,irish terrier
21786,dhole
3831,miniature pinscher
13310,samoyed
1157,bluetick
15058,boxer
12861,eskimo dog
15985,greater swiss mountain dog
6410,bull mastiff
6126,doberman
12786,border terrier
14613,lakeland terrier
18470,german shepherd
22736,otterhound
6123,doberman
19733,english foxhound
16648,pomeranian
14963,boxer
19821,english foxhound
22396,saint bernard
11358,malamute
23057,schipperke
17656,irish water spaniel
9471,cocker spaniel
5979,sealyham terrier
3549,bernese mountain dog
827,standard poodle
20937,siberian husky
18839,brabancon griffon
8789,walker hound
10316,french bulldog
15097,boxer
23265,pembroke
17717,irish setter
14380,clumber
1243,bluetick
18050,welsh springer spaniel
17930,welsh springer spaniel
7701,norwich terrier
14934,boxer
4093,lhasa
10555,pug
13253,samoyed
3308,vizsla
11078,labrador retriever
23179,schipperke
1186,bluetick
16024,greater swiss mountain dog
23471,afghan hound
9814,scotch terrier
11517,pekinese
395,flat-coated retriever
3438,vizsla
4814,entlebucher
9609,scottish deerhound
4761,entlebucher
6000,sealyham terrier
17061,wire-haired fox terrier
2703,briard
7982,giant schnauzer
8679,keeshond
6208,doberman
7277,leonberg
4610,dingo
18313,german shepherd
11086,labrador retriever
19524,tibetan mastiff
1793,staffordshire bullterrier
18741,brabancon griffon
13476,shetland sheepdog
13703,english setter
18541,miniature schnauzer
23405,afghan hound
5694,redbone
16741,pomeranian
8813,walker hound
11578,pekinese
21693,dhole
13645,english setter
18287,german shepherd
7537,chihuahua
13810,english setter
18422,german shepherd
16711,pomeranian
9515,cocker spaniel
14832,boxer
6934,weimaraner
6621,basenji
6503,basenji
8113,giant schnauzer
20130,rhodesian ridgeback
7019,weimaraner
17112,wire-haired fox terrier
564,flat-coated retriever
5118,great dane
16787,airedale
8688,keeshond
14541,old english sheepdog
6948,weimaraner
17423,borzoi
14183,silky terrier
20530,maltese dog
11792,irish wolfhound
15048,boxer
20153,rhodesian ridgeback
6101,doberman
4271,lhasa
12280,saluki
3362,vizsla
1736,mexican hairless
18064,welsh springer spaniel
1123,kelpie
10315,french bulldog
602,west highland white terrier
8432,bedlington terrier
17150,chow
9996,rottweiler
16424,miniature poodle
14055,silky terrier
15147,boxer
7177,appenzeller
18704,brabancon griffon
21393,gordon setter
10234,norwegian elkhound
16405,miniature poodle
7840,german short-haired pointer
12283,saluki
17125,chow
8855,walker hound
4623,dingo
18801,brabancon griffon
9698,scottish deerhound
14219,clumber
4970,sussex spaniel
14444,old english sheepdog
20375,australian terrier
12553,whippet
1614,mexican hairless
19380,border collie
23386,afghan hound
18309,german shepherd
22237,affenpinscher
3919,japanese spaniel
9697,scottish deerhound
22594,otterhound
3085,irish terrier
15483,great pyrenees
6585,basenji
10142,norwegian elkhound
22452,saint bernard
15115,boxer
7600,norwich terrier
6540,basenji
6428,bull mastiff
22033,ibizan hound
15995,greater swiss mountain dog
2534,briard
4572,dingo
1096,kelpie
1090,kelpie
7670,norwich terrier
4329,italian greyhound
5985,sealyham terrier
20286,australian terrier
13208,chesapeake bay retriever
16102,greater swiss mountain dog
18341,german shepherd
320,bouvier des flandres
15911,toy poodle
5436,groenendael
21077,bloodhound
9303,blenheim spaniel
13632,english setter
4848,entlebucher
16588,pomeranian
15502,great pyrenees
393,flat-coated retriever
3789,miniature pinscher
3770,miniature pinscher
16489,miniature poodle
1641,mexican hairless
21508,newfoundland
20892,siberian husky
17552,irish water spaniel
19068,curly-coated retriever
17325,borzoi
22263,affenpinscher
8639,keeshond
18507,miniature schnauzer
21671,dhole
11683,irish wolfhound
14697,lakeland terrier
3602,bernese mountain dog
6420,bull mastiff
12934,eskimo dog
3696,miniature pinscher
7124,appenzeller
10202,norwegian elkhound
3705,miniature pinscher
18610,miniature schnauzer
12752,border terrier
14691,lakeland terrier
22055,ibizan hound
15652,african hunting dog
13619,shetland sheepdog
9527,scottish deerhound
22479,saint bernard
21022,bloodhound
11983,cairn
12831,border terrier
2052,tibetan terrier
8429,bedlington terrier
16432,miniature poodle
14601,lakeland terrier
12226,shih-tzu
19228,curly-coated retriever
9782,scotch terrier
9709,scottish deerhound
19943,norfolk terrier
18689,brabancon griffon
3505,bernese mountain dog
5151,great dane
16495,miniature poodle
5099,great dane
10289,norwegian elkhound
17034,wire-haired fox terrier
7132,appenzeller
12125,shih-tzu
5730,redbone
623,west highland white terrier
21344,gordon setter
2690,briard
1666,mexican hairless
9394,cocker spaniel
15510,great pyrenees
11045,labrador retriever
17667,irish water spaniel
340,bouvier des flandres
1262,bluetick
8706,keeshond
931,standard poodle
1078,kelpie
15665,african hunting dog
720,west highland white terrier
878,standard poodle
5100,great dane
22147,ibizan hound
5360,groenendael
2806,boston bull
9637,scottish deerhound
4968,sussex spaniel
9350,cocker spaniel
13038,eskimo dog
10508,pug
22891,kuvasz
1038,kelpie
14187,silky terrier
4228,lhasa
21529,newfoundland
11814,irish wolfhound
13857,malinois
19736,english foxhound
9738,scotch terrier
18095,dandie dinmont
7405,chihuahua
16306,american staffordshire terrier
18296,german shepherd
22152,ibizan hound
17978,welsh springer spaniel
10817,komondor
19620,tibetan mastiff
12291,saluki
17248,chow
14054,silky terrier
7280,leonberg
10063,rottweiler
8734,keeshond
12171,shih-tzu
21044,bloodhound
10613,pug
16564,pomeranian
10185,norwegian elkhound
10937,labrador retriever
6074,doberman
3648,bernese mountain dog
6105,doberman
15602,african hunting dog
22242,affenpinscher
13570,shetland sheepdog
15315,collie
7097,appenzeller
17766,irish setter
14891,boxer
2106,tibetan terrier
16430,miniature poodle
22304,affenpinscher
15631,african hunting dog
6951,weimaraner
12851,eskimo dog
9516,cocker spaniel
5064,sussex spaniel
2729,boston bull
7248,leonberg
11089,labrador retriever
13239,chesapeake bay retriever
6532,basenji
23052,schipperke
6899,weimaraner
7574,chihuahua
3776,miniature pinscher
17762,irish setter
20114,rhodesian ridgeback
8143,giant schnauzer
3406,vizsla
11284,malamute
18264,dandie dinmont
1669,mexican hairless
9858,scotch terrier
8783,walker hound
4185,lhasa
16810,airedale
7945,german short-haired pointer
4794,entlebucher
19863,norfolk terrier
15404,great pyrenees
2678,briard
2162,papillon
5305,groenendael
14050,silky terrier
9326,blenheim spaniel
20626,maltese dog
15819,toy poodle
15778,african hunting dog
5533,toy terrier
16958,wire-haired fox terrier
9313,blenheim spaniel
6173,doberman
13031,eskimo dog
1374,basset
15207,collie
9034,cardigan
17054,wire-haired fox terrier
22362,affenpinscher
1442,basset
14454,old english sheepdog
22174,ibizan hound
20686,kerry blue terrier
20592,maltese dog
16235,american staffordshire terrier
13047,chesapeake bay retriever
16346,american staffordshire terrier
22172,ibizan hound
8220,yorkshire terrier
4958,sussex spaniel
22262,affenpinscher
2346,black-and-tan coonhound
10868,komondor
23245,pembroke
20755,kerry blue terrier
10543,pug
1431,basset
11842,irish wolfhound
19387,border collie
22411,saint bernard
19714,english foxhound
8368,yorkshire terrier
10865,komondor
5473,toy terrier
19764,english foxhound
7948,german short-haired pointer
22384,affenpinscher
18964,golden retriever
20971,siberian husky
15874,toy poodle
20906,siberian husky
18670,brabancon griffon
9639,scottish deerhound
13397,samoyed
2803,boston bull
1158,bluetick
15150,boxer
8915,walker hound
13058,chesapeake bay retriever
13912,malinois
17484,borzoi
16890,airedale
178,english springer
21582,newfoundland
7236,leonberg
4351,italian greyhound
20757,kerry blue terrier
20434,maltese dog
18915,golden retriever
8914,walker hound
10752,komondor
19606,tibetan mastiff
19944,norfolk terrier
12278,saluki
22475,saint bernard
5957,sealyham terrier
13027,eskimo dog
11706,irish wolfhound
2128,tibetan terrier
9247,blenheim spaniel
18929,golden retriever
21993,brittany spaniel
17141,chow
16234,american staffordshire terrier
14016,malinois
1066,kelpie
13759,english setter
12650,whippet
18065,welsh springer spaniel
16016,greater swiss mountain dog
22301,affenpinscher
22722,otterhound
5992,sealyham terrier
4923,sussex spaniel
18138,dandie dinmont
383,bouvier des flandres
12593,whippet
14515,old english sheepdog
8006,giant schnauzer
22040,ibizan hound
665,west highland white terrier
1969,tibetan terrier
10140,norwegian elkhound
3796,miniature pinscher
11360,malamute
15944,toy poodle
1337,bluetick
7714,norwich terrier
8584,keeshond
6935,weimaraner
20771,kerry blue terrier
22996,schipperke
18446,german shepherd
17712,irish setter
11969,cairn
9351,cocker spaniel
8891,walker hound
5344,groenendael
14669,lakeland terrier
9188,blenheim spaniel
18603,miniature schnauzer
21095,bloodhound
3138,soft-coated wheaten terrier
12081,shih-tzu
3740,miniature pinscher
4779,entlebucher
1595,mexican hairless
17919,welsh springer spaniel
7546,chihuahua
1457,basset
10859,komondor
434,flat-coated retriever
5094,great dane
23407,afghan hound
857,standard poodle
2415,black-and-tan coonhound
17632,irish water spaniel
8137,giant schnauzer
6833,beagle
11094,standard schnauzer
16792,airedale
12869,eskimo dog
8740,keeshond
8554,bedlington terrier
1509,basset
6370,bull mastiff
5258,great dane
5820,redbone
15546,great pyrenees
11555,pekinese
16190,american staffordshire terrier
12892,eskimo dog
19373,border collie
1150,kelpie
21179,bloodhound
1961,tibetan terrier
8512,bedlington terrier
19904,norfolk terrier
504,flat-coated retriever
22595,otterhound
7135,appenzeller
19035,golden retriever
8916,walker hound
14646,lakeland terrier
21261,gordon setter
15547,great pyrenees
20087,rhodesian ridgeback
10011,rottweiler
12596,whippet
7025,weimaraner
5844,redbone
1719,mexican hairless
3187,soft-coated wheaten terrier
4531,dingo
7897,german short-haired pointer
15183,boxer
22845,kuvasz
23510,afghan hound
6160,doberman
10286,norwegian elkhound
13662,english setter
13796,english setter
2330,black-and-tan coonhound
882,standard poodle
8059,giant schnauzer
11017,labrador retriever
13176,chesapeake bay retriever
15300,collie
13782,english setter
3090,irish terrier
15080,boxer
15530,great pyrenees
20993,siberian husky
9290,blenheim spaniel
22911,kuvasz
20054,rhodesian ridgeback
711,west highland white terrier
23352,pembroke
17899,welsh springer spaniel
19508,tibetan mastiff
23489,afghan hound
21285,gordon setter
11386,malamute
3529,bernese mountain dog
16172,american staffordshire terrier
22490,saint bernard
363,bouvier des flandres
3439,vizsla
17501,borzoi
11611,pekinese
2604,briard
16726,pomeranian
10341,french bulldog
16896,airedale
21561,newfoundland
1540,basset
12850,eskimo dog
20590,maltese dog
21427,newfoundland
3112,soft-coated wheaten terrier
8994,cardigan
8461,bedlington terrier
15807,toy poodle
4971,sussex spaniel
13863,malinois
18272,dandie dinmont
16255,american staffordshire terrier
13110,chesapeake bay retriever
12823,border terrier
94,english springer
20463,maltese dog
15744,african hunting dog
18908,golden retriever
10495,french bulldog
9494,cocker spaniel
